produto,produto_nome,ocorrencias,rotulo
"281698 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:3,5 CM, ESTERILIDADE:ESTÉRIL","281698 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:3,5 CM, ESTERILIDADE:ESTÉRIL",3,"281698 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO,  [P1623]"
"281703 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL","281703 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL",3,"281703 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO,  [P1624]"
"281704 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:1-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL","281704 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:1-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL",3,"281704 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO,  [P1625]"
"281705 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:2-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL","281705 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:2-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL",5,"281705 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO,  [P1626]"
"281706 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:90 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:5 CM, ESTERILIDADE:ESTÉRIL","281706 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:90 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:5 CM, ESTERILIDADE:ESTÉRIL",2,"281706 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO,  [P1627]"
"281707 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:1-0, COR:VIOLETA, COMPRIMENTO:90 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:5 CM, ESTERILIDADE:ESTÉRIL","281707 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO, TIPO FIO:1-0, COR:VIOLETA, COMPRIMENTO:90 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:5 CM, ESTERILIDADE:ESTÉRIL",1,"281707 | FIO DE SUTURA, MATERIAL:POLIGLATINA TRANÇADO,  [P1628]"
"281753 | FIO DE SUTURA, MATERIAL:POLIGLECAPRONE, TIPO FIO:2-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:3,70 CM, ESTERILIDADE:ESTÉRIL","281753 | FIO DE SUTURA, MATERIAL:POLIGLECAPRONE, TIPO FIO:2-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:3,70 CM, ESTERILIDADE:ESTÉRIL",1,"281753 | FIO DE SUTURA, MATERIAL:POLIGLECAPRONE, TIPO F [P1629]"
"281754 | FIO DE SUTURA, MATERIAL:POLIGLECAPRONE, TIPO FIO:2-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,5 CM, ESTERILIDADE:ESTÉRIL","281754 | FIO DE SUTURA, MATERIAL:POLIGLECAPRONE, TIPO FIO:2-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,5 CM, ESTERILIDADE:ESTÉRIL",1,"281754 | FIO DE SUTURA, MATERIAL:POLIGLECAPRONE, TIPO F [P1630]"
"281759 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:3-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL","281759 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:3-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL",4,"281759 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (P [P1631]"
"281760 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:4-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL","281760 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:4-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL",5,"281760 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (P [P1632]"
"281761 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,60 CM, ESTERILIDADE:ESTÉRIL","281761 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,60 CM, ESTERILIDADE:ESTÉRIL",7,"281761 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (P [P1633]"
"281763 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:3-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,60 CM, ESTERILIDADE:ESTÉRIL","281763 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (PGA), TIPO FIO:3-0, COR:VIOLETA, COMPRIMENTO:70 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,60 CM, ESTERILIDADE:ESTÉRIL",3,"281763 | FIO DE SUTURA, MATERIAL:ÁCIDO POLIGLICÓLICO (P [P1634]"
"281795 | TALA ORTOPÉDICA, MATERIAL:TECIDO RESISTENTE DUPLO, USO:P/ PUNHO C/ DEDOS LIVRES, TAMANHO:TAMANHO MÉDIO, TIPO POSIÇÃO:LADO ESQUERDO, CARACTERÍSTICAS ADICIONAIS:FECHO EM VELCRO,BARBATANAS PLÁSTICAS LAVÁVEL","281795 | TALA ORTOPÉDICA, MATERIAL:TECIDO RESISTENTE DUPLO, USO:P/ PUNHO C/ DEDOS LIVRES, TAMANHO:TAMANHO MÉDIO, TIPO POSIÇÃO:LADO ESQUERDO, CARACTERÍSTICAS ADICIONAIS:FECHO EM VELCRO,BARBATANAS PLÁSTICAS LAVÁVEL",1,"281795 | TALA ORTOPÉDICA, MATERIAL:TECIDO RESISTENTE DU [P1635]"
"281804 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES","281804 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES",4,"281804 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:0, C [P1636]"
"281805 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:2-0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES","281805 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:2-0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES",5,"281805 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:2-0, [P1637]"
"281806 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:3-0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES","281806 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:3-0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES",6,"281806 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:3-0, [P1638]"
"281807 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES","281807 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, TIPO EMBALAGEM:ENVELOPE C/ 15 UNIDADES",4,"281807 | FIO DE SUTURA, MATERIAL:ALGODÃO, TIPO FIO:4-0, [P1639]"
"281817 | FIO DE SUTURA, MATERIAL:AÇO, TIPO FIO:5-0, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,7 CM, TIPO EMBALAGEM:ENVELOPE C/ 4 UNIDADES, ESTERILIDADE:ESTÉRIL","281817 | FIO DE SUTURA, MATERIAL:AÇO, TIPO FIO:5-0, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:4,7 CM, TIPO EMBALAGEM:ENVELOPE C/ 4 UNIDADES, ESTERILIDADE:ESTÉRIL",2,"281817 | FIO DE SUTURA, MATERIAL:AÇO, TIPO FIO:5-0, COM [P1640]"
"281879 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:3-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,4 CM, ESTERILIDADE:ESTÉRIL","281879 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:3-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,4 CM, ESTERILIDADE:ESTÉRIL",17,"281879 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1641]"
"281880 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,4 CM, ESTERILIDADE:ESTÉRIL","281880 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,4 CM, ESTERILIDADE:ESTÉRIL",4,"281880 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1642]"
"281883 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:INCOLOR, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:1,50 CM, ESTERILIDADE:ESTÉRIL","281883 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:INCOLOR, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:1,50 CM, ESTERILIDADE:ESTÉRIL",7,"281883 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1643]"
"281884 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:5-0, COR:INCOLOR, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:1,50 CM, ESTERILIDADE:ESTÉRIL","281884 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:5-0, COR:INCOLOR, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:1,50 CM, ESTERILIDADE:ESTÉRIL",8,"281884 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1644]"
"281890 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL","281890 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL",18,"281890 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1645]"
"281891 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL","281891 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL",33,"281891 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1646]"
"281893 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:2-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:3,0 CM, ESTERILIDADE:ESTÉRIL","281893 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:2-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:3,0 CM, ESTERILIDADE:ESTÉRIL",25,"281893 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1647]"
"281898 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:3-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:3,0 CM, TIPO EMBALAGEM:ENVELOPE C/ 3 UNIDADES, ESTERILIDADE:ESTÉRIL","281898 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:3-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:3,0 CM, TIPO EMBALAGEM:ENVELOPE C/ 3 UNIDADES, ESTERILIDADE:ESTÉRIL",5,"281898 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1648]"
"281906 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:6-0, COR:PRETO, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:1,50 CM, ESTERILIDADE:ESTÉRIL","281906 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:6-0, COR:PRETO, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:1,50 CM, ESTERILIDADE:ESTÉRIL",2,"281906 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1649]"
"281909 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:10-0, COR:PRETO, COMPRIMENTO:30 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:3/8 CÍRCULO ESPATULADA, COMPRIMENTO AGULHA:0,65 CM, ESTERILIDADE:ESTÉRIL","281909 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:10-0, COR:PRETO, COMPRIMENTO:30 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:3/8 CÍRCULO ESPATULADA, COMPRIMENTO AGULHA:0,65 CM, ESTERILIDADE:ESTÉRIL",3,"281909 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1650]"
"281939 | FIO DE SUTURA, MATERIAL:POLIDIOXANONA MONOFILAMENTO, TIPO FIO:6-0, COR:VIOLETA, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:3/8 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:1,10 CM, ESTERILIDADE:ESTÉRIL","281939 | FIO DE SUTURA, MATERIAL:POLIDIOXANONA MONOFILAMENTO, TIPO FIO:6-0, COR:VIOLETA, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:3/8 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:1,10 CM, ESTERILIDADE:ESTÉRIL",1,"281939 | FIO DE SUTURA, MATERIAL:POLIDIOXANONA MONOFILA [P1651]"
"281955 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO COM POLIBUTILATO, TRANÇADO, TIPO FIO:2-0, COR:VERDE, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL","281955 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO COM POLIBUTILATO, TRANÇADO, TIPO FIO:2-0, COR:VERDE, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:4,0 CM, ESTERILIDADE:ESTÉRIL",1,"281955 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO CO [P1652]"
"281964 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO COM POLIBUTILATO, TRANÇADO, TIPO FIO:2-0, COR:VERDE, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL","281964 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO COM POLIBUTILATO, TRANÇADO, TIPO FIO:2-0, COR:VERDE, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL",1,"281964 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO CO [P1653]"
"281965 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO COM POLIBUTILATO, TRANÇADO, TIPO FIO:3-0, COR:VERDE, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL","281965 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO COM POLIBUTILATO, TRANÇADO, TIPO FIO:3-0, COR:VERDE, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,0 CM, ESTERILIDADE:ESTÉRIL",1,"281965 | FIO DE SUTURA, MATERIAL:POLIÉSTER REVESTIDO CO [P1654]"
"281990 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,5 CM, ESTERILIDADE:ESTÉRIL","281990 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:4-0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:2,5 CM, ESTERILIDADE:ESTÉRIL",17,"281990 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1655]"
"281991 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:3,0 CM, ESTERILIDADE:ESTÉRIL","281991 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:3/8 CÍRCULO CORTANTE, COMPRIMENTO AGULHA:3,0 CM, ESTERILIDADE:ESTÉRIL",21,"281991 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1656]"
"281993 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:3,5 CM, ESTERILIDADE:ESTÉRIL","281993 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, TIPO FIO:0, COR:PRETO, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:3,5 CM, ESTERILIDADE:ESTÉRIL",2,"281993 | FIO DE SUTURA, MATERIAL:NYLON MONOFILAMENTO, T [P1657]"
